Date,Open,High,Low,Close,Adj Close,Volume
2019-11-06,18.694265,20.451077,18.469034,19.910519,19.910519,55834367
2019-11-07,19.955566,20.315937,19.640242,20.090706,20.090706,25507196
2019-11-08,20.000612,20.315937,19.369963,19.505100,19.505100,18786561
2019-11-11,19.144730,19.820427,19.144730,19.685287,19.685287,13338783
2019-11-13,19.640242,19.865473,18.739311,18.964544,18.964544,22554020
2019-11-14,18.964544,19.324917,18.604174,18.919498,18.919498,17762076
2019-11-15,18.874453,19.865473,18.739311,19.505100,19.505100,25417955
2019-11-18,19.369963,19.685287,19.144730,19.189775,19.189775,14000529
2019-11-19,19.189775,19.234823,18.514080,18.649220,18.649220,21559790
2019-11-20,18.739311,19.099684,18.469034,18.649220,18.649220,15800515
2019-11-21,18.964544,19.234823,18.514080,18.649220,18.649220,16000707
2019-11-22,18.739311,18.739311,18.153709,18.514080,18.514080,15638229
2019-11-25,18.514080,18.829405,18.243801,18.694265,18.694265,8667313
2019-11-26,18.829405,19.685287,18.514080,18.649220,18.649220,40033461
2019-11-27,18.739311,19.279869,18.423986,19.189775,19.189775,17814994
2019-11-28,19.279869,19.955566,19.099684,19.775379,19.775379,22426945
2019-11-29,19.910519,20.225843,19.415009,19.730333,19.730333,19432044
2019-12-02,19.730333,19.730333,19.730333,19.730333,19.730333,0
2019-12-03,19.279869,19.324917,18.559128,18.874453,18.874453,17947035
2019-12-04,18.469034,19.369963,18.378941,19.279869,19.279869,17926004
2019-12-05,19.324917,19.369963,18.649220,18.829405,18.829405,8025994
2019-12-06,18.919498,18.919498,18.198755,18.333895,18.333895,9009117
2019-12-09,18.243801,19.009590,18.063616,18.649220,18.649220,8807001
2019-12-10,18.739311,18.739311,18.018570,18.153709,18.153709,8484914
2019-12-11,18.153709,18.694265,17.973522,18.378941,18.378941,13424397
2019-12-12,18.243801,19.009590,18.243801,18.784359,18.784359,8050591
2019-12-13,18.829405,19.234823,18.739311,19.009590,19.009590,17098278
2019-12-16,19.234823,19.234823,18.919498,19.099684,19.099684,19156681
2019-12-17,19.054638,19.865473,18.919498,19.685287,19.685287,25145236
2019-12-18,19.640242,19.775379,18.964544,19.144730,19.144730,20643769
2019-12-19,18.964544,19.505100,18.874453,19.324917,19.324917,16192215
2019-12-20,19.324917,19.820427,19.054638,19.685287,19.685287,26335652
2019-12-23,19.595194,19.775379,19.189775,19.324917,19.324917,10834716
2019-12-24,19.279869,19.595194,19.009590,19.234823,19.234823,11473436
2019-12-26,19.189775,19.415009,19.009590,19.099684,19.099684,13166553
2019-12-27,19.144730,19.279869,18.919498,18.964544,18.964544,7895576
2019-12-30,19.009590,19.099684,18.694265,18.784359,18.784359,13207940
2019-12-31,18.739311,19.054638,18.604174,18.919498,18.919498,4935743
2020-01-01,18.964544,19.054638,18.694265,18.829405,18.829405,4343245
2020-01-02,18.874453,19.685287,18.784359,19.550148,19.550148,10393647
2020-01-03,19.505100,21.036680,19.369963,20.406031,20.406031,56151127
2020-01-06,20.270891,20.856495,19.685287,20.360985,20.360985,43408296
2020-01-07,20.541168,21.397051,20.541168,20.991632,20.991632,51003048
2020-01-08,20.586216,22.252934,20.541168,21.757423,21.757423,66540666
2020-01-09,22.207888,22.252934,21.532190,21.712376,21.712376,37893602
2020-01-10,21.982655,22.162842,21.306957,21.532190,21.532190,30065500
2020-01-13,21.667330,21.802469,21.261911,21.352005,21.352005,16860709
2020-01-14,21.306957,21.937609,21.171820,21.216866,21.216866,16148263
2020-01-15,21.216866,21.802469,21.171820,21.577236,21.577236,25389186
2020-01-16,21.667330,22.523212,21.397051,21.532190,21.532190,45153594
2020-01-17,21.622284,21.757423,21.126774,21.171820,21.171820,12619312
2020-01-20,21.261911,21.487144,20.721355,20.901541,20.901541,20514359
2020-01-21,20.721355,21.036680,20.631262,20.811447,20.811447,9613872
2020-01-22,20.811447,21.036680,20.676310,20.766401,20.766401,8531645
2020-01-23,20.856495,21.622284,20.721355,21.532190,21.532190,32351738
2020-01-24,21.622284,21.937609,21.397051,21.802469,21.802469,11914625
2020-01-27,21.622284,22.117794,21.306957,21.442099,21.442099,20730908
2020-01-28,21.622284,21.712376,21.261911,21.306957,21.306957,9617438
2020-01-29,21.397051,21.667330,21.352005,21.442099,21.442099,8166432
2020-01-30,21.442099,21.577236,20.766401,20.946587,20.946587,11274738
2020-01-31,21.081726,21.126774,20.180798,20.586216,20.586216,11734069
2020-02-03,19.099684,19.640242,18.964544,19.369963,19.369963,14376350
2020-02-04,19.595194,20.090706,19.324917,19.820427,19.820427,11772380
2020-02-05,20.045658,20.721355,19.910519,20.631262,20.631262,9849929
2020-02-06,20.811447,21.126774,20.496122,20.991632,20.991632,11715149
2020-02-07,21.036680,21.306957,20.901541,21.171820,21.171820,9620777
2020-02-10,21.036680,21.216866,20.856495,20.991632,20.991632,7054355
2020-02-11,21.171820,21.352005,20.721355,20.766401,20.766401,6890640
2020-02-12,20.856495,20.991632,20.496122,20.676310,20.676310,8781776
2020-02-13,20.766401,21.622284,20.631262,21.397051,21.397051,23410087
2020-02-14,21.532190,21.622284,20.541168,20.811447,20.811447,26576573
2020-02-17,20.856495,21.036680,20.180798,20.315937,20.315937,9539669
2020-02-18,20.676310,20.811447,19.820427,20.315937,20.315937,7948987
2020-02-19,20.496122,20.901541,20.315937,20.766401,20.766401,13544724
2020-02-20,21.081726,21.532190,20.721355,21.306957,21.306957,33143846
2020-02-24,23.424141,23.874605,21.892563,22.928631,22.928631,84258784
2020-02-25,23.108814,23.829557,22.883583,23.018723,23.018723,71010632
2020-02-26,22.928631,22.928631,21.802469,21.982655,21.982655,42847430
2020-02-27,22.072748,22.072748,20.406031,20.541168,20.541168,33854070
2020-02-28,19.505100,19.550148,17.793337,18.018570,18.018570,68862088
2020-03-02,18.649220,19.099684,17.658197,18.063616,18.063616,64775499
2020-03-03,18.559128,18.739311,17.793337,18.198755,18.198755,25038942
2020-03-04,18.333895,18.604174,17.342873,18.108662,18.108662,47893385
2020-03-05,18.333895,18.469034,17.838385,18.243801,18.243801,29861021
2020-03-06,16.667177,17.838385,16.532038,17.568106,17.568106,47881264
2020-03-09,17.027548,17.207733,16.306805,16.802317,16.802317,44178931
2020-03-11,16.802317,17.297827,16.306805,16.577084,16.577084,27135001
2020-03-12,15.946434,16.081573,13.784206,14.279716,14.279716,105906630
2020-03-13,13.243648,15.586062,12.703091,15.045505,15.045505,64528018
2020-03-16,14.414855,15.090552,14.279716,14.865320,14.865320,59055877
2020-03-17,15.000459,15.315784,14.504948,14.955413,14.955413,37511984
2020-03-18,15.045505,15.225691,14.234670,14.595041,14.595041,34860615
2020-03-19,14.234670,14.685134,13.558973,14.414855,14.414855,70252850
2020-03-20,14.730180,15.856341,14.369809,15.450923,15.450923,33468789
2020-03-23,13.964391,14.640088,13.558973,14.324763,14.324763,44407382
2020-03-24,14.640088,14.820273,13.919345,14.414855,14.414855,15432675
2020-03-25,13.874298,14.775227,13.784206,14.640088,14.640088,15611931
2020-03-26,14.640088,15.180645,14.234670,14.640088,14.640088,17963414
2020-03-27,14.685134,15.315784,14.054484,14.324763,14.324763,18072059
2020-03-30,14.144577,14.504948,13.874298,14.324763,14.324763,18280629
2020-03-31,14.730180,14.865320,14.324763,14.730180,14.730180,17324500
2020-04-01,14.640088,14.730180,14.459902,14.595041,14.595041,4609405
2020-04-03,14.459902,14.730180,14.324763,14.414855,14.414855,17293480
2020-04-07,14.640088,15.225691,14.369809,15.090552,15.090552,25072450
2020-04-08,14.955413,15.721202,14.820273,14.955413,14.955413,17488474
2020-04-09,15.180645,15.315784,14.865320,15.045505,15.045505,8273314
2020-04-13,14.955413,15.315784,14.730180,15.090552,15.090552,8932380
2020-04-15,15.225691,15.991480,15.180645,15.315784,15.315784,35992982
2020-04-16,15.225691,15.631109,15.045505,15.405877,15.405877,12376605
2020-04-17,15.766248,16.216713,15.495970,16.036528,16.036528,16377866
2020-04-20,16.216713,16.351852,15.766248,15.901387,15.901387,18197431
2020-04-21,15.586062,15.586062,15.180645,15.360830,15.360830,6823163
2020-04-22,15.360830,15.631109,15.180645,15.586062,15.586062,5152305
2020-04-23,15.631109,15.856341,15.586062,15.766248,15.766248,5508953
2020-04-24,15.766248,15.766248,15.315784,15.450923,15.450923,4397284
2020-04-27,15.541016,15.586062,15.090552,15.315784,15.315784,5926026
2020-04-28,15.360830,15.541016,15.180645,15.315784,15.315784,2656896
2020-04-29,15.270738,15.495970,15.180645,15.270738,15.270738,5241889
2020-04-30,15.495970,15.856341,15.315784,15.405877,15.405877,12320029
2020-05-04,15.090552,15.225691,14.685134,14.955413,14.955413,8237625
2020-05-05,15.135598,15.225691,14.865320,14.955413,14.955413,11747378
2020-05-06,15.180645,15.450923,14.775227,15.315784,15.315784,13806861
2020-05-07,15.315784,15.766248,15.135598,15.541016,15.541016,13470638
2020-05-08,15.631109,16.036528,15.405877,15.901387,15.901387,18824732
2020-05-11,15.991480,16.396898,15.901387,16.126619,16.126619,12048177
2020-05-12,16.126619,16.171665,15.766248,15.946434,15.946434,10861374
2020-05-13,16.396898,16.622129,15.946434,16.306805,16.306805,14140367
2020-05-14,16.171665,16.486992,16.036528,16.306805,16.306805,7747836
2020-05-15,16.441944,16.486992,16.216713,16.306805,16.306805,6928711
2020-05-18,16.441944,16.486992,15.631109,15.721202,15.721202,5291786
2020-05-19,15.721202,15.901387,15.495970,15.541016,15.541016,3766848
2020-05-20,15.495970,15.721202,15.225691,15.586062,15.586062,6357754
2020-05-21,15.856341,15.946434,15.586062,15.676155,15.676155,5717477
2020-05-22,15.586062,15.676155,15.315784,15.405877,15.405877,3597788
2020-05-26,15.405877,15.676155,15.315784,15.541016,15.541016,5735629
2020-05-27,15.631109,15.811295,15.315784,15.541016,15.541016,3908805
2020-05-28,15.586062,16.216713,15.450923,16.036528,16.036528,7768802
2020-05-29,15.541016,18.378941,15.541016,17.072596,17.072596,45269155
2020-06-01,17.342873,17.748291,17.027548,17.162687,17.162687,13106983
2020-06-02,17.252781,18.108662,17.027548,17.838385,17.838385,13060915
2020-06-03,18.469034,18.874453,17.658197,17.748291,17.748291,16041790
2020-06-04,17.658197,18.198755,17.432966,17.523060,17.523060,8148481
2020-06-05,17.658197,18.423986,17.658197,18.153709,18.153709,12231843
2020-06-08,18.559128,18.964544,17.613152,18.153709,18.153709,16532870
2020-06-09,18.288849,19.775379,17.928476,19.009590,19.009590,35435316
2020-06-10,19.144730,19.640242,18.919498,19.144730,19.144730,14159815
2020-06-11,19.144730,19.460054,18.469034,18.694265,18.694265,12258225
2020-06-12,17.703243,18.694265,17.703243,18.604174,18.604174,9559193
2020-06-15,18.829405,19.234823,18.333895,18.559128,18.559128,11220808
2020-06-16,18.829405,18.964544,18.018570,18.333895,18.333895,12691658
2020-06-17,18.243801,18.514080,17.883430,18.018570,18.018570,5880639
2020-06-18,17.928476,18.423986,17.883430,18.333895,18.333895,6415206
2020-06-19,18.469034,19.775379,18.288849,19.460054,19.460054,32540287
2020-06-22,19.640242,19.775379,18.874453,19.009590,19.009590,15217941
2020-06-23,19.144730,19.640242,18.964544,19.505100,19.505100,12391935
2020-06-24,19.640242,19.640242,18.514080,18.604174,18.604174,14739735
2020-06-25,18.423986,18.874453,18.333895,18.423986,18.423986,11828667
2020-06-26,18.694265,18.739311,18.333895,18.378941,18.378941,9033679
2020-06-29,18.333895,18.604174,17.928476,18.063616,18.063616,9895966
2020-06-30,18.243801,18.423986,17.793337,18.063616,18.063616,13499536
2020-07-01,18.153709,18.649220,17.838385,18.514080,18.514080,13409515
2020-07-02,18.514080,19.279869,18.378941,19.009590,19.009590,16661159
2020-07-03,19.189775,19.505100,18.694265,19.369963,19.369963,20797799
2020-07-06,19.415009,20.180798,19.144730,19.189775,19.189775,22670988
2020-07-07,19.415009,19.415009,18.784359,19.099684,19.099684,13118493
2020-07-08,19.460054,19.550148,18.694265,18.829405,18.829405,19211237
2020-07-09,18.919498,19.099684,18.514080,18.604174,18.604174,7395499
2020-07-10,18.514080,18.604174,18.108662,18.198755,18.198755,9291221
2020-07-13,18.153709,18.423986,17.928476,17.973522,17.973522,8414137
2020-07-14,17.883430,18.243801,17.342873,17.928476,17.928476,20743456
2020-07-15,17.748291,18.108662,17.387918,17.613152,17.613152,14000828
2020-07-16,17.658197,18.243801,17.432966,18.063616,18.063616,13439072
2020-07-17,18.108662,18.559128,17.748291,17.973522,17.973522,23465650
2020-07-20,18.108662,18.559128,17.928476,17.973522,17.973522,12199506
2020-07-21,18.108662,18.198755,17.838385,17.928476,17.928476,7394723
2020-07-22,18.018570,19.279869,17.793337,18.694265,18.694265,32017121
2020-07-23,18.649220,19.955566,18.333895,19.505100,19.505100,25940582
2020-07-24,19.460054,20.406031,18.964544,20.135752,20.135752,36809608
2020-07-27,19.910519,20.135752,19.144730,19.415009,19.415009,12496890
2020-07-28,19.189775,21.622284,19.144730,21.126774,21.126774,58219896
2020-07-29,21.036680,21.667330,20.045658,20.270891,20.270891,31301649
2020-07-30,20.406031,20.631262,19.505100,20.045658,20.045658,26864577
2020-07-31,20.631262,20.811447,19.324917,19.595194,19.595194,26058245
2020-08-03,19.595194,19.730333,19.009590,19.144730,19.144730,27455375
2020-08-04,19.234823,19.415009,18.829405,19.144730,19.144730,12231742
2020-08-05,19.189775,19.595194,18.874453,18.919498,18.919498,15169794
2020-08-06,18.919498,19.144730,18.604174,18.784359,18.784359,9521903
2020-08-07,18.694265,19.234823,18.559128,19.054638,19.054638,10060601
2020-08-10,19.144730,19.685287,19.009590,19.324917,19.324917,9364787
2020-08-11,19.279869,19.820427,19.009590,19.054638,19.054638,7978763
2020-08-12,19.099684,19.460054,18.919498,19.324917,19.324917,7734919
2020-08-13,19.505100,19.730333,19.009590,19.324917,19.324917,12574414
2020-08-14,19.415009,19.505100,18.694265,18.874453,18.874453,10632851
2020-08-17,19.009590,19.144730,18.694265,18.829405,18.829405,6765859
2020-08-18,18.874453,19.279869,18.739311,19.144730,19.144730,7868008
2020-08-19,19.324917,19.415009,18.874453,19.054638,19.054638,12691199
2020-08-20,18.919498,20.090706,18.919498,20.000612,20.000612,25355322
2020-08-21,20.270891,22.658352,20.090706,21.892563,21.892563,113084192
2020-08-24,22.162842,23.559280,22.162842,22.793489,22.793489,67400560
2020-08-25,23.424141,23.694420,21.847515,22.388073,22.388073,30185219
2020-08-26,22.658352,23.829557,22.162842,23.289001,23.289001,43489315
2020-08-27,23.424141,24.054790,22.793489,23.153862,23.153862,71046352
2020-08-28,25.045813,25.451229,22.883583,23.198908,23.198908,130335532
2020-08-31,23.424141,23.424141,20.946587,21.216866,21.216866,42040106
2020-09-01,21.216866,21.892563,20.766401,21.261911,21.261911,23860022
2020-09-02,21.487144,22.207888,21.171820,21.847515,21.847515,22086541
2020-09-03,21.937609,22.072748,21.487144,21.622284,21.622284,11491657
2020-09-04,21.171820,21.667330,20.901541,21.397051,21.397051,16224989
2020-09-07,21.622284,21.622284,20.991632,21.216866,21.216866,12352525
2020-09-08,21.216866,21.306957,20.180798,20.360985,20.360985,12929517
2020-09-09,20.135752,20.991632,19.865473,20.901541,20.901541,19614450
2020-09-10,20.946587,21.397051,20.451077,20.811447,20.811447,13017088
2020-09-11,20.811447,21.216866,20.631262,21.081726,21.081726,10302900
2020-09-14,21.306957,21.847515,21.171820,21.352005,21.352005,15317051
2020-09-15,21.352005,21.802469,21.126774,21.532190,21.532190,11509530
2020-09-16,21.487144,21.712376,21.261911,21.487144,21.487144,7799848
2020-09-17,21.216866,21.532190,21.126774,21.442099,21.442099,8451634
2020-09-18,21.352005,22.072748,21.352005,21.577236,21.577236,22757205
2020-09-21,21.532190,21.847515,20.541168,20.766401,20.766401,20890875
2020-09-22,20.721355,20.721355,19.460054,19.595194,19.595194,25741268
2020-09-23,19.820427,19.955566,19.054638,19.279869,19.279869,13095155
2020-09-24,19.234823,19.910519,18.739311,19.054638,19.054638,30143462
2020-09-25,19.550148,21.757423,19.369963,21.171820,21.171820,57017979
2020-09-28,21.126774,21.577236,20.811447,21.442099,21.442099,18203885
