Date,Open,High,Low,Close,Adj Close,Volume
2019-07-10,570.000000,574.849976,554.200012,560.450012,558.295776,953559
2019-07-11,564.700012,568.799988,557.700012,566.200012,564.023682,617876
2019-07-12,565.099976,593.349976,560.099976,587.299988,585.042542,2147283
2019-07-15,587.000000,592.599976,580.049988,587.299988,585.042542,958019
2019-07-16,587.549988,599.250000,584.000000,596.950012,594.655518,1174333
2019-07-17,593.299988,603.099976,589.450012,596.849976,594.555847,1452156
2019-07-18,596.849976,609.500000,594.000000,601.849976,599.536621,2394106
2019-07-19,604.200012,607.700012,577.799988,581.950012,579.713135,2291454
2019-07-22,582.099976,601.799988,577.299988,599.549988,597.245483,1927371
2019-07-23,596.049988,600.000000,580.099976,590.349976,588.080811,4023782
2019-07-24,589.900024,594.500000,576.900024,579.450012,577.222778,1146331
2019-07-25,580.400024,592.450012,574.000000,582.750000,580.510071,1005011
2019-07-26,582.750000,595.000000,580.250000,592.549988,590.272400,839312
2019-07-29,592.000000,594.650024,575.750000,587.000000,584.743713,875622
2019-07-30,585.000000,593.150024,566.849976,568.799988,566.613647,1315846
2019-07-31,568.799988,597.349976,563.099976,594.049988,591.766602,1403452
2019-08-01,588.049988,591.700012,567.900024,575.500000,573.287964,1047139
2019-08-02,574.799988,593.000000,571.049988,582.900024,580.659546,2397977
2019-08-05,582.000000,589.750000,573.000000,584.599976,582.352905,1969059
2019-08-06,583.950012,600.000000,583.000000,592.549988,590.272400,1982100
2019-08-07,592.000000,608.200012,592.000000,599.099976,596.797180,2073682
2019-08-08,602.549988,608.000000,588.000000,597.549988,595.253174,2706881
2019-08-09,598.900024,609.150024,597.150024,605.099976,602.774109,975937
2019-08-13,610.000000,610.000000,578.549988,583.700012,581.456421,2947262
2019-08-14,584.000000,603.950012,583.450012,588.549988,586.287781,2039278
2019-08-16,584.000000,594.900024,580.000000,589.549988,587.283936,1241250
2019-08-19,593.000000,604.000000,582.299988,585.700012,583.448730,1896932
2019-08-20,588.900024,588.900024,576.200012,578.049988,575.828125,1040092
2019-08-21,595.000000,596.950012,564.299988,578.849976,576.625061,4891313
2019-08-22,577.099976,587.400024,561.000000,564.400024,562.230652,2496040
2019-08-23,562.099976,584.950012,562.000000,582.500000,580.261047,1349987
2019-08-26,583.700012,594.549988,571.849976,590.500000,588.230286,2182588
2019-08-27,593.000000,605.000000,589.750000,599.549988,597.245483,2054499
2019-08-28,604.000000,608.500000,593.099976,599.799988,597.494507,1327138
2019-08-29,605.000000,618.700012,602.000000,613.549988,611.191650,3203753
2019-08-30,618.049988,632.400024,614.450012,628.250000,625.835205,3145927
2019-09-03,625.299988,636.000000,617.700012,621.299988,618.911865,2193190
2019-09-04,621.299988,622.849976,606.549988,612.849976,610.494324,1590757
2019-09-05,610.000000,613.799988,599.799988,606.500000,604.168762,1309834
2019-09-06,607.500000,612.049988,602.099976,609.099976,606.758789,829805
2019-09-09,609.099976,618.849976,607.700012,617.250000,614.877441,865233
2019-09-11,619.049988,622.799988,613.500000,616.750000,614.379395,1284170
2019-09-12,616.799988,626.000000,611.849976,614.000000,611.639954,1180191
2019-09-13,616.700012,617.099976,606.450012,616.000000,613.632263,735238
2019-09-16,612.000000,614.950012,606.849976,609.799988,607.456055,1022438
2019-09-17,610.150024,613.250000,593.849976,599.099976,596.797180,1466817
2019-09-18,601.400024,607.000000,600.500000,603.549988,601.230103,917920
2019-09-19,603.950012,609.450012,594.000000,600.299988,597.992615,1133182
2019-09-20,598.750000,630.450012,596.250000,623.950012,621.551697,2496887
2019-09-23,636.000000,664.400024,632.099976,648.500000,646.007324,3345282
2019-09-24,655.000000,655.400024,645.150024,650.250000,647.750610,1766379
2019-09-25,651.099976,659.000000,647.250000,650.799988,648.298462,2905402
2019-09-26,654.000000,674.000000,652.900024,670.950012,668.371094,1934513
2019-09-27,670.950012,674.000000,659.099976,664.299988,661.746582,1238356
2019-09-30,664.599976,671.150024,662.200012,667.000000,664.436218,944609
2019-10-01,667.099976,667.750000,635.299988,643.950012,641.474854,1120197
2019-10-03,638.099976,638.099976,617.750000,620.549988,618.164795,1626483
2019-10-04,627.000000,634.349976,614.049988,616.599976,614.229919,1464250
2019-10-07,618.000000,628.299988,612.299988,617.299988,614.927246,909608
2019-10-09,617.299988,625.799988,612.700012,621.500000,619.111145,1045125
2019-10-10,622.299988,631.549988,611.750000,615.150024,612.785583,1261320
2019-10-11,615.250000,621.000000,603.000000,609.299988,606.958008,1194736
2019-10-14,613.099976,622.150024,611.299988,616.650024,614.279785,1068802
2019-10-15,617.000000,625.000000,616.950012,618.400024,616.023071,1412617
2019-10-16,616.299988,628.549988,616.299988,626.250000,623.842896,1342068
2019-10-17,628.500000,637.099976,625.150024,635.450012,633.007507,1328903
2019-10-18,632.400024,644.799988,631.799988,635.200012,632.758484,1461351
2019-10-22,634.900024,644.299988,606.650024,612.150024,609.797058,2296738
2019-10-23,610.000000,621.500000,609.700012,620.049988,617.666687,960332
2019-10-24,621.500000,624.799988,606.200012,608.950012,606.609375,1517923
2019-10-25,603.299988,636.900024,603.299988,627.200012,624.789246,3114733
2019-10-27,631.000000,635.000000,627.000000,629.200012,626.781555,113846
2019-10-29,629.250000,631.250000,612.299988,616.099976,613.731873,1029850
2019-10-30,625.299988,625.349976,609.099976,612.000000,609.647644,1086890
2019-10-31,615.000000,629.200012,610.700012,624.950012,622.547852,1111478
2019-11-01,628.849976,639.500000,625.549988,637.000000,634.551575,1978384
2019-11-04,637.000000,644.400024,627.750000,636.400024,633.953857,1315012
2019-11-05,635.000000,637.000000,625.000000,628.799988,626.383057,896428
2019-11-06,626.549988,642.450012,623.500000,639.700012,637.241211,1282547
2019-11-07,641.950012,649.950012,636.000000,648.700012,646.206604,1521095
2019-11-08,647.099976,649.250000,627.849976,633.049988,630.616699,1190123
2019-11-11,632.000000,638.700012,623.349976,627.000000,624.589966,656830
2019-11-13,627.900024,634.000000,617.900024,620.150024,617.766357,687275
2019-11-14,619.000000,622.349976,611.750000,618.450012,616.072876,867227
2019-11-15,616.900024,627.250000,614.000000,624.500000,622.099609,785063
2019-11-18,622.200012,625.650024,611.000000,612.700012,610.344971,929243
2019-11-19,612.750000,617.349976,607.150024,609.650024,607.306702,851204
2019-11-20,610.000000,619.000000,608.299988,611.599976,609.249146,683915
2019-11-21,612.099976,617.549988,607.049988,610.599976,608.252991,837443
2019-11-22,612.950012,619.000000,609.000000,611.099976,608.751099,819210
2019-11-25,607.000000,623.000000,607.000000,620.950012,618.563232,829182
2019-11-26,621.900024,629.900024,605.650024,609.650024,607.306702,2257567
2019-11-27,611.900024,613.750000,602.000000,606.750000,604.417847,1441634
2019-11-28,608.799988,611.299988,601.000000,604.700012,602.375732,1403539
2019-11-29,605.000000,613.650024,598.549988,606.250000,603.919739,1358216
2019-12-02,609.700012,609.700012,599.099976,603.900024,601.578796,1116937
2019-12-03,607.900024,609.349976,592.200012,595.650024,593.360535,1098309
2019-12-04,592.950012,601.000000,591.000000,594.599976,592.314514,776164
2019-12-05,595.099976,603.000000,592.549988,600.450012,598.142029,846201
2019-12-06,603.299988,605.950012,586.450012,593.250000,590.969727,762604
2019-12-09,588.650024,599.099976,584.700012,586.049988,583.797363,917364
2019-12-10,588.250000,601.000000,582.000000,584.849976,582.601990,1280904
2019-12-11,585.000000,590.000000,579.500000,586.900024,584.644165,552314
2019-12-12,589.599976,594.000000,585.200012,592.000000,589.724487,714005
2019-12-13,595.000000,595.000000,587.250000,590.200012,587.931458,829328
2019-12-16,592.000000,596.000000,590.000000,591.250000,588.977417,1112402
2019-12-17,593.000000,595.549988,582.000000,583.799988,581.556030,1707930
2019-12-18,586.900024,595.799988,574.150024,593.849976,591.567383,1884891
2019-12-19,593.900024,608.500000,593.900024,599.299988,596.996460,2361340
2019-12-20,600.049988,605.799988,591.549988,598.200012,595.900696,1327369
2019-12-23,599.900024,601.849976,590.700012,594.150024,591.866272,554934
2019-12-24,594.150024,599.500000,589.299988,591.299988,589.027222,1043459
2019-12-26,592.000000,596.299988,581.700012,583.450012,581.207397,1158893
2019-12-27,585.900024,595.000000,585.650024,589.799988,587.532959,1143386
2019-12-30,591.950012,595.799988,589.400024,591.950012,589.674744,591123
2019-12-31,597.000000,605.000000,595.000000,599.549988,597.245483,2466194
2020-01-01,601.000000,602.700012,595.799988,596.900024,594.605713,372494
2020-01-02,598.299988,599.400024,589.450012,593.700012,591.417969,448857
2020-01-03,591.500000,593.000000,580.099976,583.049988,580.808899,1179798
2020-01-06,581.250000,582.900024,567.400024,568.400024,566.215271,1065809
2020-01-07,571.500000,573.650024,562.450012,564.299988,562.130981,952333
2020-01-08,557.500000,575.849976,557.500000,573.500000,571.295654,1489088
2020-01-09,578.700012,593.000000,568.700012,591.849976,589.575073,4138116
2020-01-10,592.799988,596.349976,584.049988,586.099976,583.847168,729791
2020-01-13,588.000000,592.200012,579.799988,583.549988,581.307007,768907
2020-01-14,583.900024,584.849976,575.250000,581.400024,579.165283,904799
2020-01-15,581.500000,581.950012,574.549988,578.099976,575.877930,1024184
2020-01-16,580.000000,589.250000,577.650024,585.049988,582.801208,922525
2020-01-17,585.500000,585.900024,579.549988,581.849976,579.613525,427043
2020-01-20,583.000000,587.099976,575.849976,578.099976,575.877930,1083383
2020-01-21,578.099976,580.500000,570.200012,578.200012,575.977600,1266923
2020-01-22,581.200012,590.750000,576.650024,588.700012,586.437195,1281675
2020-01-23,588.900024,590.700012,580.200012,582.349976,580.111572,1538990
2020-01-24,582.349976,584.000000,575.250000,578.099976,575.877930,861701
2020-01-27,575.000000,582.900024,572.650024,575.700012,573.487183,1598863
2020-01-28,599.000000,663.299988,593.000000,655.900024,653.378906,25848157
2020-01-29,652.000000,657.400024,629.400024,634.799988,632.359985,10611958
2020-01-30,633.950012,647.849976,630.849976,634.500000,632.061157,3678649
2020-01-31,639.000000,641.500000,617.049988,619.000000,616.620728,1646074
2020-02-03,624.000000,627.450012,611.650024,621.700012,619.310364,2345052
2020-02-04,623.900024,647.400024,619.299988,644.549988,642.072510,3522700
2020-02-05,650.900024,657.000000,643.000000,652.750000,650.241028,3425633
2020-02-06,657.000000,661.700012,646.049988,654.200012,651.685425,2117746
2020-02-07,655.200012,691.900024,650.049988,676.650024,674.049194,6916358
2020-02-10,672.099976,690.500000,671.250000,687.900024,685.255920,2604922
2020-02-11,691.049988,695.000000,669.000000,671.250000,668.669922,2519026
2020-02-12,674.950012,694.799988,663.799988,692.349976,689.688782,2496467
2020-02-13,690.299988,712.400024,686.450012,710.400024,707.669434,4769127
2020-02-14,711.900024,715.450012,699.000000,703.549988,700.845764,1477021
2020-02-17,703.650024,713.799988,695.799988,700.200012,697.508606,1275171
2020-02-18,699.950012,729.900024,690.000000,722.099976,719.324402,2267917
2020-02-19,730.299988,734.849976,718.549988,730.099976,727.293701,2695032
2020-02-20,726.000000,742.700012,720.700012,723.150024,720.370422,1945097
2020-02-24,719.950012,723.900024,698.049988,702.849976,700.148438,1852203
2020-02-25,704.650024,715.000000,696.049988,703.299988,700.596680,2090631
2020-02-26,700.000000,701.299988,684.000000,687.950012,685.305725,1913508
2020-02-27,686.000000,697.349976,675.500000,686.400024,683.761719,2800806
2020-02-28,680.000000,693.750000,657.049988,686.349976,683.711853,4245730
2020-03-02,696.900024,702.750000,647.450012,657.450012,654.922974,2311007
2020-03-03,666.950012,687.000000,663.049988,667.450012,664.884521,2133475
2020-03-04,673.799988,677.000000,646.599976,664.700012,662.145081,1628869
2020-03-05,667.900024,677.099976,657.000000,662.150024,659.604919,1377480
2020-03-06,643.000000,651.150024,629.950012,645.099976,642.620361,1588183
2020-03-09,638.000000,640.349976,612.500000,619.849976,617.467468,1336935
2020-03-11,623.000000,631.799988,605.299988,608.200012,605.862244,1471198
2020-03-12,600.000000,601.000000,532.250000,543.349976,541.261475,2858789
2020-03-13,506.000000,584.549988,506.000000,564.900024,562.728699,3091001
2020-03-16,539.900024,561.000000,521.799988,524.750000,522.733032,2210731
2020-03-17,527.150024,541.299988,518.599976,525.200012,523.181274,2243358
2020-03-18,525.000000,530.349976,494.600006,505.100006,503.158539,2108869
2020-03-19,490.500000,520.549988,476.450012,499.450012,497.530273,1726998
2020-03-20,500.000000,529.950012,499.100006,517.150024,515.162231,1771436
2020-03-23,485.000000,489.700012,445.799988,448.100006,446.377625,1548756
2020-03-24,443.649994,479.899994,443.649994,451.700012,449.963806,2197794
2020-03-25,450.850006,518.950012,442.649994,465.549988,463.760529,5315856
2020-03-26,476.000000,501.000000,463.549988,490.649994,488.764069,2963071
2020-03-27,504.000000,506.000000,467.000000,470.399994,468.591919,1360535
2020-03-30,465.000000,494.799988,459.950012,467.299988,465.503815,2142024
2020-03-31,478.000000,493.450012,471.000000,484.600006,482.737335,1847553
2020-04-01,489.000000,503.799988,458.399994,462.850006,461.070923,2390621
2020-04-03,465.000000,490.000000,463.200012,465.799988,464.009583,2828163
2020-04-07,483.799988,534.000000,477.549988,510.500000,508.537781,3596860
2020-04-08,515.000000,539.799988,505.000000,521.599976,519.595093,3029867
2020-04-09,524.950012,564.000000,524.950012,550.900024,548.782532,5291432
2020-04-13,555.299988,575.299988,548.650024,571.500000,569.303284,3063731
2020-04-15,571.500000,580.500000,546.450012,562.250000,560.088867,4778240
2020-04-16,551.549988,569.700012,540.000000,543.900024,541.809448,4217526
2020-04-17,555.049988,557.000000,520.549988,530.049988,528.012634,6951437
2020-04-20,532.150024,538.799988,525.299988,527.200012,525.173584,1885574
2020-04-21,521.950012,532.000000,509.850006,523.799988,521.786621,3008708
2020-04-22,525.000000,544.000000,514.299988,540.750000,538.671509,2579448
2020-04-23,544.000000,549.150024,527.000000,529.549988,527.514526,2460719
2020-04-24,524.900024,527.900024,516.700012,519.500000,517.503174,1442370
2020-04-27,520.750000,530.500000,519.000000,522.049988,520.043396,1214764
2020-04-28,525.250000,528.950012,516.500000,522.900024,520.890137,2151641
2020-04-29,528.000000,539.599976,522.599976,532.299988,530.253967,2258773
2020-04-30,536.150024,545.500000,527.099976,536.650024,534.587280,3049732
2020-05-04,550.000000,558.000000,527.849976,541.849976,539.767273,12143351
2020-05-05,543.000000,544.000000,488.000000,494.899994,492.997742,12416595
2020-05-06,495.000000,498.350006,478.500000,493.850006,491.951782,8307352
2020-05-07,503.899994,516.650024,494.200012,504.750000,502.809875,7738482
2020-05-08,514.700012,514.700012,499.200012,501.350006,499.422943,4537570
2020-05-11,505.500000,509.649994,491.649994,493.200012,491.304291,3776506
2020-05-12,490.000000,508.399994,487.700012,505.500000,503.557007,3129331
2020-05-13,510.000000,532.200012,505.049988,510.200012,508.238953,5925755
2020-05-14,505.000000,561.000000,500.000000,539.799988,537.725159,15134694
2020-05-15,540.000000,558.599976,536.250000,540.849976,538.771118,8456596
2020-05-18,542.099976,569.650024,530.049988,542.599976,540.514343,12095957
2020-05-19,552.950012,560.000000,543.000000,555.099976,552.966309,4665270
2020-05-20,561.450012,579.000000,558.000000,575.150024,572.939331,6641662
2020-05-21,575.150024,615.750000,571.349976,609.950012,607.605530,9001534
2020-05-22,611.000000,613.549988,584.150024,589.250000,586.985107,5628139
2020-05-26,591.500000,598.000000,578.750000,583.000000,580.759094,3646789
2020-05-27,587.650024,587.650024,571.150024,578.200012,575.977600,2987301
2020-05-28,567.099976,581.099976,557.000000,563.599976,561.433655,5927606
2020-05-29,567.000000,601.599976,563.000000,594.099976,591.816406,9119124
2020-06-01,602.000000,607.000000,584.099976,589.299988,587.034851,4617364
2020-06-02,590.599976,591.849976,572.000000,573.450012,571.245850,3981967
2020-06-03,578.900024,587.700012,569.950012,572.450012,570.249695,4512337
2020-06-04,574.000000,583.900024,572.849976,578.349976,576.126953,2651308
2020-06-05,583.000000,595.000000,577.049988,586.049988,583.797363,4592442
2020-06-08,597.750000,611.000000,581.799988,596.799988,594.506042,8090062
2020-06-09,600.000000,618.349976,592.000000,608.200012,605.862244,6243812
2020-06-10,612.000000,614.049988,596.150024,608.400024,606.061523,3850474
2020-06-11,612.900024,622.400024,592.299988,594.299988,592.015686,5237813
2020-06-12,570.000000,621.500000,570.000000,617.450012,615.076721,7105642
2020-06-15,621.900024,629.799988,606.549988,612.700012,610.344971,5637181
2020-06-16,624.000000,624.000000,586.750000,604.799988,602.475281,3943220
2020-06-17,607.500000,612.700012,598.250000,605.549988,603.222412,2130297
2020-06-18,601.400024,615.000000,601.049988,610.000000,607.655334,1954063
2020-06-19,613.000000,631.400024,610.000000,618.049988,615.674377,4699787
2020-06-22,621.000000,639.400024,612.849976,635.099976,632.658813,3202098
2020-06-23,639.000000,642.349976,619.500000,622.450012,620.057495,3497845
2020-06-24,625.799988,630.500000,604.700012,608.000000,605.663025,3650060
2020-06-25,601.000000,612.950012,597.000000,601.099976,598.789490,3292075
2020-06-26,608.500000,610.849976,589.000000,591.450012,589.176636,2952630
2020-06-29,589.000000,594.849976,581.049988,584.049988,581.805054,1978694
2020-06-30,591.500000,606.900024,583.049988,592.299988,590.023376,4671449
2020-07-01,594.000000,602.000000,590.049988,599.200012,596.896851,2744307
2020-07-02,600.500000,605.700012,593.150024,594.650024,592.364380,2353091
2020-07-03,595.500000,599.900024,587.000000,588.549988,586.287781,3083462
2020-07-06,590.200012,598.000000,585.200012,588.950012,586.686279,3088879
2020-07-07,591.000000,600.900024,589.099976,593.700012,591.417969,3761703
2020-07-08,597.450012,627.650024,593.700012,612.950012,610.593994,9455705
2020-07-09,619.900024,633.000000,616.750000,625.450012,623.045959,4709177
2020-07-10,621.650024,639.000000,618.549988,636.099976,633.654968,4158881
2020-07-13,641.000000,645.000000,622.150024,629.400024,626.980774,2830295
2020-07-14,622.500000,633.650024,615.000000,619.500000,617.118835,2408930
2020-07-15,622.799988,624.599976,593.299988,598.000000,595.701477,3661770
2020-07-16,601.900024,612.450012,590.700012,608.900024,606.559570,2825453
2020-07-17,610.000000,614.799988,601.000000,604.750000,602.425537,1703496
2020-07-20,604.549988,611.049988,596.450012,600.349976,598.042419,1507378
2020-07-21,603.500000,604.849976,592.150024,593.299988,591.019531,1403937
2020-07-22,596.450012,607.000000,590.000000,595.799988,593.509888,3422942
2020-07-23,599.250000,614.299988,595.000000,611.599976,609.249146,4553480
2020-07-24,605.000000,614.000000,596.299988,598.799988,596.498352,3160507
2020-07-27,600.799988,601.000000,584.250000,590.799988,588.529114,2275138
2020-07-28,575.000000,591.000000,571.049988,585.250000,583.000488,5321852
2020-07-29,589.000000,591.799988,575.000000,577.549988,575.330017,2126185
2020-07-30,577.000000,584.349976,570.250000,575.599976,573.387512,2495978
2020-07-31,575.599976,587.799988,575.599976,581.200012,578.966064,1956449
2020-08-03,582.700012,584.849976,572.099976,574.000000,571.793701,1155421
2020-08-04,580.049988,582.000000,572.950012,575.250000,573.038879,1151809
2020-08-05,578.000000,589.950012,574.349976,583.950012,581.705444,2191264
2020-08-06,586.349976,591.900024,578.099976,579.650024,577.421997,1721817
2020-08-07,582.599976,593.599976,580.450012,586.900024,584.644165,1785701
2020-08-10,590.900024,598.799988,588.000000,594.849976,592.563538,1656613
2020-08-11,597.700012,598.000000,581.500000,582.799988,580.559875,2551509
2020-08-12,584.799988,587.799988,580.099976,582.599976,580.360596,994206
2020-08-13,583.900024,601.000000,583.349976,592.000000,589.724487,2677014
2020-08-14,596.799988,604.549988,581.000000,584.150024,581.904724,2210749
2020-08-17,588.000000,588.000000,577.900024,585.200012,582.950684,1126715
2020-08-18,587.000000,595.150024,584.099976,588.900024,586.636475,1407930
2020-08-19,593.400024,597.900024,588.099976,591.049988,588.778137,1025959
2020-08-20,588.000000,590.500000,581.400024,583.349976,581.107727,2239962
2020-08-21,590.000000,590.900024,582.549988,584.349976,582.103882,2012019
2020-08-24,587.450012,588.500000,579.599976,581.299988,579.065613,1436488
2020-08-25,582.400024,585.950012,577.099976,578.450012,576.226624,1289679
2020-08-26,580.000000,582.000000,573.599976,574.950012,572.740051,1198038
2020-08-27,577.500000,578.450012,569.000000,570.099976,567.908691,1710682
2020-08-28,573.000000,588.599976,569.700012,585.150024,582.900879,4360899
2020-08-31,591.900024,591.900024,545.000000,546.650024,544.548828,5003065
2020-09-01,545.000000,565.000000,537.099976,561.950012,559.790039,3106660
2020-09-02,561.400024,575.500000,559.049988,568.549988,566.364624,2636640
2020-09-03,573.900024,588.849976,570.400024,580.200012,577.969910,2771340
2020-09-04,572.950012,581.750000,564.400024,568.250000,566.065796,2120823
2020-09-07,570.500000,573.750000,556.000000,560.349976,558.196167,1915961
2020-09-08,563.849976,563.849976,546.000000,550.349976,548.234558,1326313
2020-09-09,550.000000,555.750000,543.750000,550.450012,548.334229,1885393
2020-09-10,555.000000,558.000000,546.400024,549.299988,547.188660,1576321
2020-09-11,550.250000,556.000000,542.950012,547.000000,544.897461,1650889
2020-09-14,550.000000,554.200012,544.150024,546.650024,544.548828,1379432
2020-09-15,548.500000,551.500000,539.049988,541.400024,539.319031,2283249
2020-09-16,543.000000,552.750000,534.150024,547.950012,545.843872,4483212
2020-09-17,548.700012,561.200012,547.200012,552.049988,549.928040,3359522
2020-09-18,553.950012,556.299988,539.700012,543.700012,541.610168,2313366
2020-09-21,544.750000,545.000000,511.200012,522.250000,520.242615,2533017
2020-09-22,522.000000,522.549988,505.549988,515.400024,513.418945,2263281
2020-09-23,516.599976,520.799988,507.200012,509.149994,507.192963,1944241
2020-09-24,509.000000,509.000000,494.000000,495.549988,493.645233,2366213
2020-09-25,501.899994,515.549988,496.549988,511.549988,509.583740,1640253
2020-09-28,517.500000,531.500000,515.450012,528.299988,526.269348,1796687
2020-09-29,533.000000,537.849976,508.299988,511.950012,509.982208,3274515
2020-09-30,510.100006,524.000000,506.049988,515.849976,513.867188,1537235
2020-10-01,522.000000,528.400024,519.099976,522.799988,520.790466,2054700
